"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","HandCuff","PepperSpray","Firearm","Other","CEW","Stopped","Verbal","Summons"
"14140","Male","Black",2015,112,"Other",0,1,0,1,0,0,1,0,3,0,0
"14141","Male","Hispanic",2015,112,"Other",0,0,0,0,0,0,0,0,3,0,0
"14142","Male","White",2015,112,"Other",0,6,0,0,0,0,0,0,8,0,0
"31009","Female","Black",2015,112,"Theft",0,3,0,0,0,0,0,0,3,0,0
"31010","Male","Black",2015,112,"Theft",3,16,2,5,0,1,4,0,35,0,0
"31011","Female","Hispanic",2015,112,"Theft",0,0,0,0,0,0,0,0,2,0,0
"31012","Male","Hispanic",2015,112,"Theft",5,32,7,1,0,2,5,0,57,0,0
"31013","Female","Other",2015,112,"Theft",0,0,0,0,0,0,0,0,1,0,0
"31014","Male","Other",2015,112,"Theft",0,1,0,1,0,1,1,0,3,0,0
"31015","Female","White",2015,112,"Theft",0,0,0,0,0,0,0,0,2,0,0
"31016","Male","White",2015,112,"Theft",0,13,0,1,0,0,3,0,32,0,1
"38400","Male","White",2015,112,"Tresspass",0,0,0,0,0,0,0,0,4,0,0
"46620","Male","Hispanic",2015,112,"Weapon",0,3,1,1,0,2,2,0,3,0,0
"46621","Male","Other",2015,112,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"46622","Female","White",2015,112,"Weapon",0,0,0,0,0,0,0,0,1,0,0
"46623","Male","White",2015,112,"Weapon",0,6,1,1,0,3,4,0,8,0,0
"6802","Male","Black",2015,113,"Assault",0,10,0,1,0,0,5,0,13,0,0
"6803","Male","Hispanic",2015,113,"Assault",0,2,0,2,0,0,1,0,2,0,0
"6804","Unknown","Other",2015,113,"Assault",0,1,0,0,0,0,0,0,1,0,0
"14218","Male","Black",2015,113,"Other",3,3,0,1,0,0,2,0,6,0,0
"14219","Male","Hispanic",2015,113,"Other",0,1,1,1,0,1,1,0,1,0,0
"21521","Male","Black",2015,113,"Substance",1,2,1,0,0,1,0,0,4,0,0
"31134","Female","Black",2015,113,"Theft",0,0,0,0,0,1,0,0,1,0,0
"31135","Male","Black",2015,113,"Theft",3,39,3,10,0,1,12,0,61,0,0
"31136","Male","Hispanic",2015,113,"Theft",0,3,1,1,0,1,1,0,4,0,0
"31137","Male","Other",2015,113,"Theft",0,0,0,0,0,0,0,0,2,0,0
"31138","Unknown","Other",2015,113,"Theft",0,1,0,0,0,0,0,0,1,0,0
"31139","Male","White",2015,113,"Theft",0,1,0,0,0,0,0,0,2,0,0
"38478","Male","Black",2015,113,"Tresspass",1,1,0,1,0,0,0,0,1,0,0
"46723","Female","Black",2015,113,"Weapon",0,3,0,2,0,0,1,0,3,0,0
"46724","Male","Black",2015,113,"Weapon",5,51,14,8,0,8,12,0,54,0,0
"46725","Male","Hispanic",2015,113,"Weapon",0,3,0,1,0,0,1,0,3,0,0
"46726","Female","Other",2015,113,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"46727","Male","Other",2015,113,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"46728","Male","White",2015,113,"Weapon",0,2,0,0,0,0,1,0,2,0,1
"6914","Male","Black",2015,114,"Assault",0,14,3,7,0,0,3,0,17,0,1
"6915","Male","Hispanic",2015,114,"Assault",0,6,1,3,0,1,2,0,7,0,1
"6916","Male","Other",2015,114,"Assault",1,2,1,4,0,1,2,0,11,0,1
"6917","Female","White",2015,114,"Assault",0,0,0,1,0,0,0,0,1,0,0
"6918","Male","White",2015,114,"Assault",2,2,1,2,0,0,1,0,5,0,0
"14322","Female","Black",2015,114,"Other",0,0,0,1,0,0,0,0,1,0,0
"14323","Male","Black",2015,114,"Other",0,1,0,0,0,0,0,0,9,0,0
"14324","Male","Hispanic",2015,114,"Other",1,4,1,0,0,0,2,0,8,0,0
"14325","Male","Other",2015,114,"Other",1,1,1,1,0,0,0,0,3,0,0
"14326","Female","White",2015,114,"Other",0,2,0,0,0,0,1,0,2,0,0
"14327","Male","White",2015,114,"Other",1,3,0,0,0,0,0,0,5,0,0
"21629","Female","Black",2015,114,"Substance",0,0,0,0,0,0,0,0,1,0,0
"21630","Male","Black",2015,114,"Substance",1,2,0,1,0,0,0,0,3,0,2
"21631","Female","Hispanic",2015,114,"Substance",0,0,0,0,0,0,0,0,1,0,0
"21632","Male","Hispanic",2015,114,"Substance",0,4,1,0,0,0,4,0,10,0,0
"21633","Male","Other",2015,114,"Substance",0,4,0,0,0,0,3,0,7,0,1
"21634","Male","White",2015,114,"Substance",4,4,2,2,0,0,3,0,7,0,0
"31262","Female","Black",2015,114,"Theft",0,1,0,0,0,0,1,0,2,0,0
"31263","Male","Black",2015,114,"Theft",11,122,12,13,0,3,31,0,158,0,1
"31264","Female","Hispanic",2015,114,"Theft",0,2,0,0,0,0,0,0,3,0,0
"31265","Male","Hispanic",2015,114,"Theft",11,100,18,16,0,0,31,0,153,0,1
"31266","Male","Other",2015,114,"Theft",7,27,6,3,0,0,6,0,47,0,0
"31267","Female","White",2015,114,"Theft",0,0,0,0,0,0,0,0,1,0,0
"31268","Male","White",2015,114,"Theft",10,59,11,10,0,0,19,0,92,0,1
"38585","Female","Black",2015,114,"Tresspass",1,1,1,0,0,0,0,0,1,0,0
"38586","Male","Black",2015,114,"Tresspass",1,4,1,0,0,0,2,0,5,0,0
"38587","Female","Hispanic",2015,114,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38588","Male","Hispanic",2015,114,"Tresspass",2,2,1,0,0,0,0,0,3,0,0
"38589","Male","White",2015,114,"Tresspass",0,1,0,0,0,0,0,0,1,0,0
"46846","Female","Black",2015,114,"Weapon",1,6,1,0,0,3,0,0,6,0,0
"46847","Male","Black",2015,114,"Weapon",8,67,18,7,0,2,16,0,69,0,1
"46848","Female","Hispanic",2015,114,"Weapon",1,3,2,0,0,1,2,0,3,0,0
"46849","Male","Hispanic",2015,114,"Weapon",6,50,10,8,0,1,22,0,50,0,0
"46850","Female","Other",2015,114,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"46851","Male","Other",2015,114,"Weapon",2,23,4,3,0,0,5,0,26,0,0
"46852","Male","White",2015,114,"Weapon",3,18,3,2,0,0,6,0,18,0,0
"7018","Male","Black",2015,115,"Assault",0,4,1,1,0,0,2,0,4,0,0
"7019","Male","Hispanic",2015,115,"Assault",6,27,5,10,0,0,7,0,30,0,2
"7020","Male","White",2015,115,"Assault",0,2,0,0,0,0,0,0,4,0,0
"14420","Male","Hispanic",2015,115,"Other",0,3,1,2,0,0,1,0,4,0,1
"31393","Male","Black",2015,115,"Theft",0,6,0,0,0,0,1,0,11,0,0
"31394","Male","Hispanic",2015,115,"Theft",11,39,12,10,0,1,13,0,44,0,4
"31395","Male","Other",2015,115,"Theft",0,2,0,0,0,0,1,0,4,0,0
"31396","Male","White",2015,115,"Theft",1,1,0,0,0,0,1,0,1,0,0
"38676","Male","Black",2015,115,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38677","Male","Hispanic",2015,115,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"46956","Male","Black",2015,115,"Weapon",1,2,0,1,0,0,2,0,2,0,0
"46957","Female","Hispanic",2015,115,"Weapon",0,2,0,2,0,1,1,0,7,0,0
"46958","Male","Hispanic",2015,115,"Weapon",1,11,3,1,0,1,12,0,16,0,0
"46959","Male","Other",2015,115,"Weapon",0,2,0,0,0,0,1,0,2,0,0
"46960","Male","White",2015,115,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"7117","Female","Black",2015,120,"Assault",0,0,0,1,0,0,0,0,2,0,0
"7118","Male","Black",2015,120,"Assault",0,4,1,1,0,0,3,0,12,0,0
"7119","Female","Hispanic",2015,120,"Assault",0,1,0,2,0,0,0,0,2,0,0
"7120","Male","Hispanic",2015,120,"Assault",0,2,0,1,0,0,1,0,6,0,0
"7121","Male","White",2015,120,"Assault",1,2,0,0,0,0,0,0,6,0,0
"14511","Female","Black",2015,120,"Other",0,1,1,1,0,0,1,0,3,0,0
"14512","Male","Black",2015,120,"Other",1,3,2,5,0,0,4,0,9,0,1
"14513","Female","White",2015,120,"Other",0,0,0,0,0,0,0,0,1,0,0
"14514","Male","White",2015,120,"Other",0,1,1,0,0,0,0,0,2,0,0
"21820","Male","Black",2015,120,"Substance",1,16,1,0,0,0,1,0,30,0,1
"21821","Male","Hispanic",2015,120,"Substance",2,0,2,1,0,0,0,0,8,0,0
"21822","Male","White",2015,120,"Substance",0,0,0,0,0,0,0,0,5,0,0
"31517","Female","Black",2015,120,"Theft",1,6,1,3,0,0,0,0,18,0,0
"31518","Male","Black",2015,120,"Theft",14,76,21,15,0,0,13,0,180,0,4
"31519","Female","Hispanic",2015,120,"Theft",0,2,0,2,0,0,0,0,10,0,0
"31520","Male","Hispanic",2015,120,"Theft",5,21,5,2,0,0,4,0,62,0,2
"31521","Male","Other",2015,120,"Theft",0,2,0,1,0,0,0,0,4,0,0
"31522","Female","White",2015,120,"Theft",1,1,1,0,0,0,0,0,6,0,0
"31523","Male","White",2015,120,"Theft",2,10,7,2,0,2,2,0,46,0,0
"38776","Male","Black",2015,120,"Tresspass",1,3,1,0,0,0,0,0,8,0,2
"38777","Male","Hispanic",2015,120,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38778","Female","White",2015,120,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"38779","Male","White",2015,120,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"47066","Female","Black",2015,120,"Weapon",0,3,1,0,0,0,0,0,3,0,0
"47067","Male","Black",2015,120,"Weapon",8,100,36,9,0,5,24,0,105,0,9
"47068","Female","Hispanic",2015,120,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"47069","Male","Hispanic",2015,120,"Weapon",1,17,8,2,0,1,5,0,18,0,0
"47070","Male","White",2015,120,"Weapon",0,4,1,1,0,1,1,0,4,0,0
"7220","Male","Black",2015,122,"Assault",1,9,2,3,0,0,5,0,13,0,1
"7221","Male","Hispanic",2015,122,"Assault",3,6,3,3,0,0,2,0,6,0,0
"14620","Female","Black",2015,122,"Other",0,1,0,1,0,0,1,0,2,0,0
"14621","Male","Black",2015,122,"Other",0,10,0,2,0,0,4,0,13,0,0
"14622","Male","Hispanic",2015,122,"Other",1,3,1,3,0,0,1,0,4,0,0
"14623","Male","Other",2015,122,"Other",0,1,0,1,0,0,0,0,1,0,0
"14624","Male","White",2015,122,"Other",1,3,3,1,0,0,0,0,14,0,6
"21923","Female","Black",2015,122,"Substance",0,0,0,0,0,0,0,0,2,0,0
"21924","Male","Black",2015,122,"Substance",0,22,2,1,0,0,6,0,48,0,3
"21925","Female","Hispanic",2015,122,"Substance",0,2,0,0,0,0,0,0,2,0,0
"21926","Male","Hispanic",2015,122,"Substance",1,13,2,1,0,0,2,0,31,0,2
"21927","Male","Other",2015,122,"Substance",0,2,0,0,0,0,1,0,4,0,0
"21928","Female","White",2015,122,"Substance",1,2,0,0,0,0,1,0,7,0,0
"21929","Male","White",2015,122,"Substance",0,28,1,1,0,0,3,0,42,0,0
"31656","Female","Black",2015,122,"Theft",1,2,2,4,0,0,1,0,17,0,0
"31657","Male","Black",2015,122,"Theft",14,138,16,21,0,3,40,0,205,0,6
"31658","Female","Hispanic",2015,122,"Theft",1,6,2,2,0,0,0,0,13,0,0
"31659","Male","Hispanic",2015,122,"Theft",7,84,9,11,0,0,22,0,134,0,4
"31660","Male","Other",2015,122,"Theft",2,15,4,2,0,1,7,0,23,0,1
"31661","Unknown","Other",2015,122,"Theft",0,1,0,0,0,0,2,0,3,0,0
"31662","Female","White",2015,122,"Theft",1,9,0,1,0,0,3,0,24,0,0
"31663","Male","White",2015,122,"Theft",5,120,10,6,0,0,35,0,213,0,1
"38867","Female","Black",2015,122,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38868","Male","Black",2015,122,"Tresspass",0,2,0,0,0,0,1,0,13,0,0
"38869","Male","Other",2015,122,"Tresspass",0,1,0,0,0,0,0,0,1,0,0
"38870","Male","White",2015,122,"Tresspass",0,2,0,0,0,0,0,0,4,0,2
"47171","Female","Black",2015,122,"Weapon",0,3,0,0,0,0,0,0,5,0,0
"47172","Male","Black",2015,122,"Weapon",13,169,39,22,0,9,45,0,185,0,7
"47173","Female","Hispanic",2015,122,"Weapon",0,2,0,1,0,0,0,0,2,0,0
"47174","Male","Hispanic",2015,122,"Weapon",5,36,8,2,0,3,14,0,38,0,0
"47175","Male","Other",2015,122,"Weapon",0,2,0,0,0,0,0,0,3,0,0
"47176","Unknown","Other",2015,122,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"47177","Female","White",2015,122,"Weapon",0,3,1,1,0,0,2,0,4,0,0
"47178","Male","White",2015,122,"Weapon",6,31,10,4,0,2,12,0,32,0,1
"7290","Female","Hispanic",2015,123,"Assault",0,0,0,0,0,0,0,0,1,0,0
"7291","Male","Hispanic",2015,123,"Assault",1,0,0,0,0,0,0,0,1,0,0
"7292","Female","White",2015,123,"Assault",0,1,0,0,0,0,0,0,2,0,0
"7293","Male","White",2015,123,"Assault",3,6,3,4,0,0,1,0,8,0,1
"14702","Male","Black",2015,123,"Other",0,0,0,0,0,0,0,0,2,0,0
"14703","Male","White",2015,123,"Other",2,1,1,0,0,0,0,0,5,0,0
"22001","Male","White",2015,123,"Substance",1,1,1,0,0,0,1,0,3,0,0
"31774","Female","Black",2015,123,"Theft",1,0,0,0,0,0,1,0,3,0,0
"31775","Male","Black",2015,123,"Theft",5,10,2,1,0,0,2,0,19,0,1
"31776","Male","Hispanic",2015,123,"Theft",3,9,3,3,0,1,6,0,14,0,1
"31777","Male","Other",2015,123,"Theft",0,2,0,0,0,0,0,0,4,0,0
"31778","Female","White",2015,123,"Theft",1,1,0,0,0,1,1,0,2,0,0
"31779","Male","White",2015,123,"Theft",11,24,9,9,0,5,7,0,50,0,3
"38922","Male","White",2015,123,"Tresspass",1,1,0,0,0,0,0,0,2,0,0
"47248","Male","Other",2015,123,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"47249","Female","White",2015,123,"Weapon",1,2,1,1,0,0,0,0,2,0,0
"47250","Male","White",2015,123,"Weapon",0,5,2,0,0,0,1,0,8,0,2
"65","Male","Black",2016,1,"Assault",1,3,1,2,0,0,1,0,3,0,0
"66","Unknown","Black",2016,1,"Assault",0,0,0,0,0,0,0,0,1,0,0
"67","Male","White",2016,1,"Assault",1,2,1,1,0,0,1,0,4,0,0
"7391","Male","Black",2016,1,"Other",1,0,1,2,0,0,0,0,3,0,0
"7392","Male","Other",2016,1,"Other",0,0,0,0,0,0,0,0,1,0,0
"7393","Male","White",2016,1,"Other",0,0,0,0,0,0,0,0,1,0,0
"14771","Female","White",2016,1,"Substance",0,1,0,1,0,0,1,0,1,0,0
"14772","Male","White",2016,1,"Substance",0,1,0,0,0,0,0,0,1,0,0
"22101","Male","Black",2016,1,"Theft",2,7,1,5,0,0,3,0,17,0,0
"22102","Male","Hispanic",2016,1,"Theft",0,1,0,0,0,0,0,0,1,0,0
"22103","Unknown","Hispanic",2016,1,"Theft",0,0,0,1,0,0,1,0,1,0,0
"22104","Female","Other",2016,1,"Theft",0,0,0,0,0,0,1,0,1,0,0
"22105","Male","Other",2016,1,"Theft",1,0,0,1,0,0,0,0,3,0,0
"22106","Female","White",2016,1,"Theft",0,0,0,0,0,0,0,0,1,0,0
"22107","Male","White",2016,1,"Theft",1,1,1,1,0,0,0,0,9,0,0
"22108","Unknown","White",2016,1,"Theft",0,0,0,0,0,0,0,0,1,0,0
"31858","Male","Hispanic",2016,1,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"39004","Female","Black",2016,1,"Weapon",0,1,0,1,0,0,0,0,4,0,0
"39005","Male","Black",2016,1,"Weapon",0,4,3,3,0,2,2,0,6,0,1
"168","Female","Black",2016,5,"Assault",1,0,1,0,0,0,0,0,1,0,0
"169","Male","Black",2016,5,"Assault",0,1,1,0,0,0,0,0,4,0,0
"170","Female","Hispanic",2016,5,"Assault",0,0,0,0,0,0,0,0,1,0,0
"171","Male","Hispanic",2016,5,"Assault",2,3,0,1,0,0,0,0,3,0,0
"172","Female","Other",2016,5,"Assault",0,0,0,0,0,0,0,0,1,0,0
"173","Male","Other",2016,5,"Assault",0,0,0,0,0,0,0,0,1,0,0
"174","Female","White",2016,5,"Assault",0,0,0,0,0,0,0,0,1,0,0
"7500","Female","Black",2016,5,"Other",0,0,0,0,0,0,0,0,1,0,0
"7501","Male","Black",2016,5,"Other",0,0,0,0,0,0,0,0,1,0,0
"7502","Female","Hispanic",2016,5,"Other",0,0,0,0,0,0,0,0,1,0,0
"7503","Male","Hispanic",2016,5,"Other",0,0,0,0,0,0,0,0,3,0,0
"7504","Female","Other",2016,5,"Other",1,0,0,0,0,0,0,0,1,0,0
"7505","Male","Other",2016,5,"Other",0,0,0,0,0,0,0,0,1,0,0
"7506","Male","White",2016,5,"Other",0,0,1,0,0,0,0,0,2,0,0
"14855","Male","Black",2016,5,"Substance",0,1,0,0,0,0,0,0,3,0,0
"14856","Male","Hispanic",2016,5,"Substance",0,1,0,0,0,0,0,0,2,0,1
"22233","Female","Black",2016,5,"Theft",0,0,0,1,0,0,0,0,3,0,0
"22234","Male","Black",2016,5,"Theft",5,12,4,0,0,0,1,0,20,0,0
"22235","Male","Hispanic",2016,5,"Theft",3,2,2,2,0,0,2,0,6,0,0
"22236","Male","Other",2016,5,"Theft",1,1,1,1,0,0,1,0,1,0,0
"22237","Male","White",2016,5,"Theft",0,2,0,0,0,0,1,0,6,0,0
"31955","Female","Black",2016,5,"Tresspass",1,0,1,0,0,0,0,0,1,0,0
"31956","Male","Black",2016,5,"Tresspass",1,0,0,0,0,0,0,0,2,0,0
"31957","Male","Hispanic",2016,5,"Tresspass",4,0,4,0,0,0,0,0,6,0,0
"31958","Male","Other",2016,5,"Tresspass",1,1,1,0,0,0,0,0,1,0,0
"31959","Male","White",2016,5,"Tresspass",1,0,1,0,0,0,0,0,1,0,0
"39105","Male","Black",2016,5,"Weapon",1,6,3,1,0,0,0,0,7,0,0
"39106","Male","Hispanic",2016,5,"Weapon",1,8,3,0,0,0,1,0,11,0,1
"39107","Male","Other",2016,5,"Weapon",1,2,2,1,0,1,2,0,2,0,0
"39108","Male","White",2016,5,"Weapon",0,0,0,0,0,0,0,0,1,0,0
"274","Male","Black",2016,6,"Assault",0,1,1,1,0,0,1,0,1,0,0
"275","Female","Hispanic",2016,6,"Assault",0,0,0,0,0,0,0,0,1,0,0
"276","Male","Hispanic",2016,6,"Assault",0,0,0,0,0,0,0,0,1,0,0
"277","Female","White",2016,6,"Assault",0,0,0,0,0,0,0,0,1,0,0
"278","Male","White",2016,6,"Assault",0,1,0,1,0,0,0,0,1,0,0
"7606","Male","Black",2016,6,"Other",0,0,0,0,0,0,1,0,1,0,0
"7607","Male","Hispanic",2016,6,"Other",1,1,0,1,0,0,1,0,1,0,0
"7608","Male","White",2016,6,"Other",1,1,0,0,0,0,0,0,1,0,0
"22362","Female","Black",2016,6,"Theft",1,1,1,1,0,0,1,0,1,0,0
"22363","Male","Black",2016,6,"Theft",5,5,4,0,0,0,7,0,13,0,0
"22364","Male","Hispanic",2016,6,"Theft",3,3,1,2,0,0,9,0,10,0,0
"22365","Male","White",2016,6,"Theft",0,2,1,0,0,0,1,0,3,0,0
"39194","Male","Black",2016,6,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"39195","Male","White",2016,6,"Weapon",0,1,1,1,0,0,0,0,1,0,1
"386","Male","Black",2016,7,"Assault",4,7,3,1,0,0,0,0,7,0,0
"387","Male","Hispanic",2016,7,"Assault",2,3,2,2,0,0,2,0,6,0,0
"388","Male","Other",2016,7,"Assault",0,0,0,0,0,0,0,0,1,0,0
"389","Male","White",2016,7,"Assault",2,3,1,0,0,0,0,0,5,0,0
"7711","Male","Black",2016,7,"Other",0,3,0,0,0,0,0,0,3,0,0
"7712","Male","Hispanic",2016,7,"Other",1,1,0,0,0,0,0,0,2,0,0
"7713","Male","White",2016,7,"Other",0,0,0,0,0,0,0,0,1,0,0
"15054","Male","Hispanic",2016,7,"Substance",1,0,0,0,0,0,0,0,1,0,0
"22487","Female","Black",2016,7,"Theft",0,0,0,0,0,0,0,0,1,0,0
"22488","Male","Black",2016,7,"Theft",2,5,2,0,0,0,1,0,7,0,0
"22489","Male","Hispanic",2016,7,"Theft",3,7,5,1,0,1,3,0,14,0,1
"22490","Male","Other",2016,7,"Theft",0,1,0,0,0,0,0,0,1,0,0
"22491","Male","White",2016,7,"Theft",0,1,0,0,0,0,0,0,2,0,0
"32162","Male","Black",2016,7,"Tresspass",2,2,2,1,0,0,0,0,4,0,0
"32163","Female","White",2016,7,"Tresspass",1,1,1,0,0,0,0,0,1,0,0
"39294","Male","Black",2016,7,"Weapon",0,8,0,0,0,0,1,0,8,0,0
"39295","Male","Hispanic",2016,7,"Weapon",2,6,4,1,0,2,1,0,6,0,0
"39296","Male","Other",2016,7,"Weapon",1,2,2,0,0,0,0,0,3,0,0
"39297","Male","White",2016,7,"Weapon",0,2,1,0,0,0,1,0,2,0,0
"498","Male","Black",2016,9,"Assault",2,7,1,3,0,0,0,0,12,0,0
"499","Female","Hispanic",2016,9,"Assault",0,1,0,1,0,0,0,0,1,0,0
"500","Male","Hispanic",2016,9,"Assault",0,3,0,0,0,0,1,0,6,0,0
"501","Male","White",2016,9,"Assault",0,1,0,0,0,0,1,0,2,0,0
"7820","Male","Black",2016,9,"Other",1,3,1,2,0,0,0,0,3,0,0
"7821","Male","Hispanic",2016,9,"Other",1,1,1,1,0,0,0,0,1,0,0
"7822","Male","White",2016,9,"Other",0,1,0,0,0,0,0,0,1,0,0
"15173","Male","White",2016,9,"Substance",1,0,1,0,0,0,0,0,1,0,0
"22621","Female","Black",2016,9,"Theft",0,0,0,1,0,0,0,0,1,0,0
"22622","Male","Black",2016,9,"Theft",1,1,0,0,0,0,0,0,5,0,0
"22623","Male","Hispanic",2016,9,"Theft",2,9,2,4,0,1,1,0,15,0,0
"22624","Male","Other",2016,9,"Theft",0,1,0,1,0,0,0,0,4,0,0
"22625","Male","White",2016,9,"Theft",0,0,1,1,0,0,0,0,2,0,0
"32287","Female","Black",2016,9,"Tresspass",1,0,0,0,0,0,0,0,1,0,0
"32288","Male","Black",2016,9,"Tresspass",7,6,5,2,0,0,0,0,8,0,1
"32289","Female","Hispanic",2016,9,"Tresspass",1,2,2,0,0,0,0,0,3,0,1
"32290","Male","Hispanic",2016,9,"Tresspass",7,5,8,2,0,0,0,0,9,0,0
"32291","Male","White",2016,9,"Tresspass",1,0,0,0,0,0,0,0,1,0,0
"39400","Male","Black",2016,9,"Weapon",3,10,3,0,0,0,2,0,13,0,0
"39401","Male","Hispanic",2016,9,"Weapon",4,12,7,2,0,3,3,0,14,0,0
"39402","Male","Other",2016,9,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"39403","Male","White",2016,9,"Weapon",0,1,0,0,0,0,1,0,2,0,1
"603","Male","Black",2016,10,"Assault",0,2,0,2,0,0,1,0,4,0,0
"604","Female","Hispanic",2016,10,"Assault",0,0,0,1,0,0,0,0,1,0,0
"605","Male","Hispanic",2016,10,"Assault",0,1,0,0,0,0,0,0,4,0,0
"606","Male","White",2016,10,"Assault",0,1,1,2,0,0,1,0,2,0,0
"7918","Male","Black",2016,10,"Other",0,0,0,1,0,0,0,0,1,0,0
"7919","Male","Hispanic",2016,10,"Other",0,2,2,0,0,0,0,0,3,0,0
"7920","Male","White",2016,10,"Other",0,1,1,1,0,0,0,0,1,0,0
"15276","Male","Black",2016,10,"Substance",0,0,0,0,0,0,0,0,3,0,0
"15277","Male","Hispanic",2016,10,"Substance",1,1,1,1,0,0,1,0,2,0,0
"15278","Male","White",2016,10,"Substance",1,1,2,0,0,0,2,0,3,0,0
"22741","Female","Black",2016,10,"Theft",0,0,0,0,0,0,0,0,1,0,0
"22742","Male","Black",2016,10,"Theft",2,10,5,3,0,2,5,0,14,0,0
"22743","Male","Hispanic",2016,10,"Theft",0,2,0,0,0,0,0,0,4,0,0
"22744","Female","Other",2016,10,"Theft",0,0,0,0,0,0,0,0,2,0,0
"22745","Male","Other",2016,10,"Theft",0,0,0,0,0,0,0,0,2,0,0
"22746","Male","White",2016,10,"Theft",0,0,0,0,0,0,0,0,3,0,0
"32401","Female","Black",2016,10,"Tresspass",1,0,0,1,0,0,0,0,1,0,0
"32402","Male","Black",2016,10,"Tresspass",1,2,1,1,0,0,1,0,3,0,0
"32403","Female","Hispanic",2016,10,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"32404","Male","Hispanic",2016,10,"Tresspass",3,1,1,2,0,0,0,0,5,0,0
"32405","Female","Other",2016,10,"Tresspass",1,0,1,1,0,0,1,0,1,0,0
"32406","Male","Other",2016,10,"Tresspass",1,0,1,1,0,0,1,0,1,0,0
"39493","Male","Black",2016,10,"Weapon",4,13,6,5,0,5,4,0,15,0,1
"39494","Male","Hispanic",2016,10,"Weapon",1,1,1,1,0,0,0,0,1,0,0
"39495","Male","White",2016,10,"Weapon",1,1,1,0,0,0,0,0,1,0,0
"702","Female","Black",2016,13,"Assault",0,0,0,0,0,0,0,0,3,0,0
"703","Male","Black",2016,13,"Assault",0,0,0,0,0,0,0,0,4,0,0
"704","Male","Hispanic",2016,13,"Assault",0,0,0,0,0,0,0,0,1,0,0
"705","Male","Other",2016,13,"Assault",1,0,0,0,0,0,0,0,1,0,0
"8024","Male","Black",2016,13,"Other",1,4,3,4,0,1,1,0,9,0,0
"8025","Male","White",2016,13,"Other",0,0,0,0,0,0,0,0,1,0,0
"15373","Female","Hispanic",2016,13,"Substance",0,0,0,0,0,0,0,0,1,0,0
"15374","Male","Hispanic",2016,13,"Substance",0,0,0,0,0,0,0,0,1,0,0
"22872","Female","Black",2016,13,"Theft",0,1,0,1,0,0,1,0,1,0,0
"22873","Male","Black",2016,13,"Theft",1,5,3,6,0,1,3,0,17,0,0
"22874","Female","Hispanic",2016,13,"Theft",0,0,0,0,0,0,0,0,1,0,0
"22875","Male","Hispanic",2016,13,"Theft",0,2,1,1,0,0,1,0,6,0,0
"22876","Male","Other",2016,13,"Theft",0,0,0,0,0,0,0,0,1,0,0
"22877","Female","White",2016,13,"Theft",0,1,0,0,0,0,1,0,2,0,0
"22878","Male","White",2016,13,"Theft",2,4,0,2,0,0,1,0,10,0,0
"32503","Male","Black",2016,13,"Tresspass",2,2,2,2,0,0,0,0,2,0,0
"32504","Female","White",2016,13,"Tresspass",1,1,1,1,0,0,0,0,1,0,0
"39602","Female","Black",2016,13,"Weapon",0,0,0,0,0,0,0,0,1,0,0
"39603","Male","Black",2016,13,"Weapon",4,10,6,2,0,2,2,0,12,0,2
"39604","Male","Hispanic",2016,13,"Weapon",6,7,8,0,0,0,1,0,12,0,3
"39605","Male","Other",2016,13,"Weapon",1,3,2,0,0,0,0,0,4,0,2
"39606","Male","White",2016,13,"Weapon",12,12,14,0,0,0,1,0,17,0,4
"818","Female","Black",2016,14,"Assault",0,0,0,0,0,0,0,0,3,0,0
"819","Male","Black",2016,14,"Assault",6,6,4,7,1,0,2,0,15,0,0
"820","Male","Hispanic",2016,14,"Assault",0,1,0,1,0,0,0,0,1,0,0
"821","Male","Other",2016,14,"Assault",0,1,1,0,0,0,0,0,1,0,0
"822","Male","White",2016,14,"Assault",1,0,1,1,0,0,0,0,1,0,0
"8144","Female","Black",2016,14,"Other",0,0,0,3,0,0,3,0,3,0,3
"8145","Male","Black",2016,14,"Other",1,3,1,4,0,0,0,0,11,0,0
"8146","Female","Hispanic",2016,14,"Other",0,1,0,0,0,0,0,0,2,0,0
"8147","Male","Hispanic",2016,14,"Other",0,2,2,0,0,0,1,0,4,0,0
